osm_id;roof:shape;roof:material
525262033;flat;concrete
525262034;hipped;roof_tiles
525270837;flat;concrete
525151127;hipped;roof_tiles
525151128;flat;concrete
525151129;hipped;roof_tiles
525151130;hipped;roof_tiles
525151132;hipped;concrete
525151134;flat;concrete
525151136;hipped;
525151137;hipped;
525151138;hipped;
525151140;;metal
525151143;;concrete
525151144;hipped;
525151145;hipped;
525151147;hipped;roof_tiles
525151148;hipped;
525151149;hipped;roof_tiles
525151153;hipped;roof_tiles
525151155;flat;
525151156;flat;roof_tiles
525405639;hipped;roof_tiles
525405641;flat;concrete
525405642;flat;concrete
525405649;;concrete
525405650;hipped;metal
525405652;hipped;roof_tiles
525405654;flat;concrete
525405655;;concrete
525405657;;metal
525405659;;roof_tiles
525405660;hipped;roof_tiles
525405663;hipped;roof_tiles
525262036;hipped;roof_tiles
525262038;hipped;roof_tiles
525262039;hipped;roof_tiles
525262040;flat;concrete
525262404;flat;roof_tiles
525262405;flat;metal
525262406;flat;metal
525262407;;metal
525262408;;metal
525262409;flat;metal
525262410;flat;concrete
525262411;flat;concrete
525262412;flat;concrete
525262413;flat;concrete
525262414;flat;metal
525262415;flat;concrete
525455348;;metal
525455349;;metal
525455351;flat;metal
525455352;hipped;metal
525455353;flat;metal
525455354;flat;metal
525455355;flat;metal
525455356;;metal
525455357;;metal
525455358;flat;concrete
525455359;flat;metal
525455970;flat;concrete
525455971;flat;
525457761;hipped;roof_tiles
525457762;flat;concrete
525457764;flat;concrete
525459281;;roof_tiles
525459282;;metal
525460844;hipped;metal
525460845;hipped;concrete
525460846;hipped;metal
525469325;;metal
525270838;flat;metal
525270839;flat;concrete
525270840;flat;concrete
525270841;flat;roof_tiles
525270842;;metal
525270843;flat;metal
525270844;flat;metal
525270845;;metal
525270846;flat;metal
525270848;;metal
525272318;flat;metal
525272319;;metal
525272320;flat;metal
525272321;flat;metal
525272322;flat;concrete
525272323;flat;concrete
525272329;flat;concrete
525299232;flat;concrete
525312719;flat;metal
525312720;;metal
525317562;;metal
525317564;flat;metal
525317566;flat;metal
525317568;flat;concrete
525317569;flat;concrete
525317571;;metal
525317573;flat;concrete
525317574;flat;metal
525317578;flat;metal
525317580;;metal
525317581;;metal
525318608;hipped;roof_tiles
525318609;hipped;roof_tiles
525318610;hipped;roof_tiles
525318612;flat;concrete
525319734;flat;concrete
525320013;flat;metal
525320014;;metal
525320015;flat;metal
525320016;flat;metal
525320017;flat;metal
525475418;;metal
525475419;flat;metal
525475420;;metal
525475421;;metal
525475422;;metal
525475423;;metal
525475424;;metal
525475425;flat;metal
525475426;flat;metal
525475427;;metal
525475429;;concrete
525475430;;metal
525475431;;metal
525475432;flat;metal
525475433;;metal
525475434;flat;metal
525475435;flat;metal
525475436;;metal
525475437;;metal
525475438;flat;concrete
525475439;;metal
525475440;flat;concrete
525475441;flat;metal
525475442;;metal
525475443;;metal
525475444;;metal
525475445;;metal
525475446;flat;metal
525475447;;metal
525475448;;metal
525475449;flat;metal
525475450;flat;metal
525475451;flat;metal
525475452;;metal
525475453;flat;metal
525475454;flat;metal
525475455;flat;metal
525475456;;metal
525475457;flat;metal
525475458;;metal
525320018;flat;metal
525320019;hipped;metal
525320020;flat;metal
525320021;;metal
525320095;;metal
525325202;flat;metal
525325203;;metal
525325204;;roof_tiles
525325205;;metal
525325206;hipped;roof_tiles
525325207;;metal
525325208;;metal
525325209;;metal
525325210;flat;metal
525325211;;metal
525325212;flat;metal
525325213;flat;concrete
525325214;flat;concrete
525338523;flat;metal
525338524;flat;metal
525338525;flat;concrete
525338526;;metal
525338528;flat;concrete
525338529;;metal
525342821;;metal
525360743;flat;concrete
525360746;flat;concrete
525360747;;metal
525363588;hipped;
525363589;flat;concrete
525469328;flat;concrete
525469329;flat;metal
525469331;flat;metal
525469332;flat;metal
525475311;flat;metal
525475312;;metal
525475313;;metal
525475314;;metal
525475315;flat;metal
525475316;;metal
525475317;;metal
525475318;;metal
525475319;flat;metal
525475320;;metal
525475321;;metal
525475322;flat;metal
525475323;;metal
525475324;;metal
525475326;;metal
525475328;;metal
525475329;hipped;metal
525475330;flat;metal
525475331;;metal
525475332;;metal
525475333;;metal
525475334;flat;concrete
525475335;flat;metal
525475336;;metal
525475337;;metal
525475338;;metal
525475339;;metal
525475340;;metal
525475341;flat;metal
525475342;;metal
525475343;;metal
525475344;flat;concrete
525475345;;metal
525475346;;metal
525475347;hipped;roof_tiles
525475348;;metal
525475349;;metal
525475350;hipped;
525475351;flat;metal
525475352;;metal
525475459;;metal
525475460;;metal
525475461;;metal
525475462;;metal
525475463;flat;concrete
525475464;flat;metal
525475465;;metal
525600369;hipped;roof_tiles
525600370;;roof_tiles
525602144;;roof_tiles
525602145;;roof_tiles
525602146;;roof_tiles
525602147;;roof_tiles
525602148;;roof_tiles
525602149;;roof_tiles
525605335;hipped;roof_tiles
525605338;;roof_tiles
525605340;;metal
525475353;;metal
525363591;flat;concrete
525363592;flat;concrete
525363593;;roof_tiles
525363594;flat;concrete
525363595;flat;concrete
525363596;flat;
525363597;flat;concrete
525363598;flat;concrete
525363599;flat;concrete
525363601;flat;concrete
525363603;flat;metal
525363605;flat;concrete
525363607;flat;metal
525363609;flat;metal
525363611;;metal
525363613;;metal
525363614;;metal
525363616;;concrete
525363618;;metal
525363620;flat;
525363622;flat;concrete
525363624;;concrete
525363626;flat;metal
525363628;flat;metal
525363630;flat;roof_tiles
525363631;;metal
525363632;;metal
525363633;;metal
525363634;flat;concrete
525363635;hipped;metal
525363636;flat;metal
525363637;flat;roof_tiles
525363638;;concrete
525627919;hipped;roof_tiles
525627920;hipped;roof_tiles
525630152;hipped;concrete
525630155;flat;concrete
525630159;flat;
525405665;hipped;roof_tiles
525405669;hipped;roof_tiles
525405671;hipped;roof_tiles
525405672;flat;metal
525405673;flat;metal
525405674;;metal
525406362;;metal
525406363;flat;concrete
525406364;flat;concrete
525406365;flat;metal
525406366;hipped;metal
525406367;;metal
525406368;hipped;roof_tiles
525406369;;concrete
525406370;;concrete
525406371;;concrete
525406372;;metal
525406373;hipped;roof_tiles
525406374;flat;concrete
525406541;;metal
525406542;flat;roof_tiles
525406543;;metal
525406544;;roof_tiles
525406545;flat;concrete
525406546;;concrete
525406547;flat;concrete
525406548;flat;concrete
525406549;flat;metal
525406550;flat;metal
525406551;;concrete
525406552;flat;concrete
525406553;;metal
525406554;;metal
525406555;;metal
525406556;;metal
525406557;;metal
525406558;hipped;roof_tiles
525406559;;roof_tiles
525406560;hipped;roof_tiles
525406561;hipped;roof_tiles
525605345;hipped;roof_tiles
525605349;;metal
525605352;;metal
525605356;;metal
525605360;;roof_tiles
525609268;;metal
525609269;flat;metal
525610017;;roof_tiles
525610018;;roof_tiles
525610019;;roof_tiles
525610020;;roof_tiles
525610021;;roof_tiles
525610022;hipped;roof_tiles
525614289;hipped;roof_tiles
525614290;hipped;roof_tiles
525614292;hipped;roof_tiles
525614293;hipped;roof_tiles
525614294;hipped;roof_tiles
525615330;flat;concrete
525615331;;concrete
525616134;flat;
525616861;hipped;roof_tiles
525616863;hipped;roof_tiles
525616865;flat;
525616866;flat;
525616867;;metal
525616868;flat;
525616869;;metal
525616870;flat;
525616874;hipped;
525627047;flat;
525475354;;metal
525475355;;metal
525475356;flat;metal
525475357;flat;metal
525475358;;metal
525475359;;metal
525475360;flat;metal
525475361;flat;metal
525475362;;metal
525475363;;metal
525475364;;metal
525475365;;metal
525475366;flat;metal
525475367;flat;metal
525475368;;metal
525475369;;metal
525475370;;metal
525475371;;metal
525475372;flat;concrete
525475373;flat;metal
525475374;flat;metal
525475375;flat;metal
525475376;;metal
525475377;flat;metal
525475378;;metal
525475379;;metal
525475380;;metal
525475381;flat;concrete
525475382;;metal
525475383;;metal
525475384;flat;concrete
525475385;hipped;metal
525475386;flat;concrete
525475387;;metal
525475388;flat;concrete
525475389;flat;concrete
525475390;hipped;metal
525475391;;metal
525475392;;metal
525475393;;metal
525475394;;metal
525475395;;metal
525475396;flat;metal
525406562;hipped;roof_tiles
525406563;;roof_tiles
525406564;;roof_tiles
525406565;;roof_tiles
525406566;flat;
525406567;flat;metal
525406568;hipped;roof_tiles
525406569;flat;metal
525406570;flat;concrete
525406571;hipped;metal
525406572;flat;metal
525406573;hipped;
525406574;;concrete
525406575;flat;concrete
525406577;flat;concrete
525406580;;roof_tiles
525406583;;roof_tiles
525407087;;metal
525407089;;concrete
525407091;hipped;roof_tiles
525407092;hipped;roof_tiles
525407093;;roof_tiles
525407095;;roof_tiles
525407097;hipped;roof_tiles
525407099;;roof_tiles
525407101;hipped;roof_tiles
525407104;hipped;metal
525407812;;metal
525407813;;metal
525407814;flat;concrete
525407815;flat;
525407816;hipped;metal
525407817;;concrete
525407818;;metal
525407820;flat;concrete
525407822;hipped;metal
525407826;flat;concrete
525407828;flat;concrete
525407830;flat;metal
525407832;;concrete
525409628;flat;metal
525409631;flat;concrete
525409632;;metal
525414927;hipped;roof_tiles
525430532;flat;concrete
525430533;;metal
525430534;;metal
525438426;flat;metal
525438429;;concrete
525438430;;concrete
525438431;;concrete
525438432;;concrete
525438433;;concrete
525438434;;concrete
525438435;;concrete
525452160;flat;concrete
525452161;;metal
525452162;;metal
525452163;;metal
525452164;;metal
525657092;flat;concrete
525657093;flat;
525657094;flat;
525657095;flat;
525657096;flat;metal
525657097;;concrete
525657098;;concrete
525657099;;concrete
525657100;;concrete
525657101;;concrete
525657102;;metal
525657103;;metal
525475398;;metal
525475399;;metal
525475400;;metal
525475401;flat;metal
525475402;;metal
525475403;;metal
525475404;;metal
525475405;;metal
525475406;;metal
525475407;;metal
525475408;;metal
525475409;;metal
525475410;;metal
525475411;;metal
525720993;flat;
525722222;flat;metal
525724929;;metal
525727829;;metal
525727830;hipped;
525729756;;metal
525729757;flat;concrete
525729758;hipped;
525729759;hipped;
525731307;flat;
525732434;flat;roof_tiles
525732435;flat;roof_tiles
525732436;flat;roof_tiles
525732437;flat;roof_tiles
525732438;flat;roof_tiles
525732439;flat;
525732440;flat;
525732441;flat;concrete
525732442;flat;
525732443;flat;
525732444;flat;
525732445;flat;metal
525732446;flat;
525732447;hipped;
525627050;flat;
525627917;flat;concrete
525738470;flat;metal
525738471;flat;
525738472;;metal
525738473;;metal
525738474;;metal
525738475;;metal
525738476;;metal
525738477;flat;metal
525738478;hipped;
525738479;flat;concrete
525738480;flat;concrete
525738481;flat;
525738482;;concrete
525738483;;concrete
525738484;;concrete
525738572;;metal
525738574;hipped;
525738575;hipped;metal
525803848;flat;concrete
525803849;flat;concrete
525803850;flat;concrete
525803851;flat;concrete
525803852;flat;concrete
525803853;flat;concrete
525803854;flat;
525803856;flat;
525803857;flat;
525803858;flat;metal
525803859;flat;metal
525803860;;metal
525803861;;metal
525803862;flat;metal
525803863;flat;concrete
525803864;flat;concrete
525803865;flat;concrete
525630160;flat;
525630161;;roof_tiles
525630546;flat;
525630548;hipped;
525631276;hipped;
525633133;;metal
525633134;flat;concrete
525633135;flat;concrete
525633136;hipped;metal
525633137;flat;concrete
525633138;;metal
525633139;flat;concrete
525633141;;metal
525633142;hipped;metal
525633143;hipped;metal
525633144;;metal
525633146;;metal
525633148;flat;metal
525633149;flat;concrete
525633151;flat;concrete
525633152;;metal
525633154;;metal
525633155;;metal
525633156;flat;metal
525633157;flat;concrete
525633158;flat;metal
525633159;;metal
525633160;;metal
525633161;;metal
525633163;hipped;
525635261;flat;
525639904;;metal
525639905;flat;
525820151;flat;
525820152;hipped;
525820494;hipped;
525820503;flat;
525820513;hipped;
525820515;hipped;concrete
525820516;hipped;concrete
525820517;hipped;concrete
525822694;flat;metal
525822695;;concrete
525822696;;concrete
525822697;flat;
525822699;flat;metal
525822700;;metal
525822701;;metal
525822702;;metal
525826012;flat;concrete
525826014;flat;
525826018;;metal
525826020;flat;
525826022;hipped;
525826024;flat;metal
525826028;flat;
525826030;flat;
525826032;flat;
525829986;flat;
525871079;flat;
525875626;flat;
525875627;flat;
525875628;flat;concrete
525875630;flat;
525875631;flat;concrete
525644138;;metal
525644140;;metal
525644146;;metal
525644147;;metal
525644149;flat;
525644153;flat;
525652781;hipped;metal
525652783;;metal
525652785;;metal
525652787;;metal
525652794;;metal
525652796;;roof_tiles
525652798;;metal
525652800;;metal
525652802;flat;metal
525652804;flat;concrete
525652805;flat;concrete
525652807;flat;metal
525652809;flat;concrete
525652814;flat;metal
525652816;;metal
525652818;flat;metal
525652819;flat;concrete
525652820;flat;metal
525652821;flat;metal
525652823;;metal
525652826;flat;metal
525652827;;metal
525652829;flat;
525652830;;metal
525652832;flat;concrete
525652834;flat;concrete
525652836;;metal
525652838;flat;roof_tiles
525652840;flat;metal
525652841;;metal
525875633;hipped;
525875634;flat;
525875635;flat;
525875636;hipped;metal
525875637;flat;
525875639;;roof_tiles
525875642;flat;
525875643;;concrete
525875644;flat;
525875645;flat;
525880573;flat;concrete
525880574;flat;
525880575;hipped;
525880576;hipped;
525880579;;metal
525880580;flat;
525880581;flat;concrete
525885686;flat;
525885690;hipped;
525896076;flat;
525899975;flat;
525902579;flat;
525902580;flat;
525902581;flat;metal
525902582;flat;concrete
525902583;flat;
525902585;flat;
525902586;flat;metal
525902587;flat;
525902588;flat;
525902589;flat;
525902590;flat;metal
525902591;flat;metal
525902592;flat;concrete
525902593;;metal
525902594;flat;
525902596;flat;
525732448;flat;
525657105;hipped;roof_tiles
525657107;;metal
525657108;flat;concrete
525657109;;concrete
525657110;flat;concrete
525657111;flat;
525657112;;metal
525657114;hipped;metal
525657117;flat;
525657119;hipped;metal
525657120;hipped;roof_tiles
525657121;flat;concrete
525657122;flat;
