node_id;max_version;latitude;longitude;tile;osm_id;damage;roof;material
479;2;180248821;-630394066;1665879204;338579529;;hipped;2
480;3;180460905;-630619197;1665879236;338579530;partial;flat;3
481;3;180291647;-630464045;1665879192;338579531;significant;flat;3
482;4;180433865;-630631315;1665879147;338579533;significant;pitch;3
483;3;180322083;-630390431;1665879217;338579534;significant;pitch;3
484;1;180515569;-630169865;1665879632;261379986;;;1
485;1;180514511;-630172880;1665879632;261379987;;;1
486;2;180480338;-630188900;1665879278;261379992;;flat;1
487;2;180519310;-630168493;1665879632;261379994;;flat;1
488;2;180259636;-630526264;1665879174;362879922;partial;pitch;3
489;2;180248290;-630543411;1665879174;362879923;significant;flat;3
490;3;180264035;-630530016;1665879175;362879924;none;flat;3
491;4;180274995;-630547481;1665879175;362879925;significant;flat;3
492;3;180276194;-630548599;1665879175;362879926;destroyed;flat;1
493;4;180262369;-630550420;1665879175;362879927;none;flat;1
494;2;180259738;-630519859;1665879174;362879928;significant;;3
495;3;180266967;-630536596;1665879175;362879929;destroyed;flat;3
496;2;180251945;-630524536;1665879174;362879930;significant;pitch;3
497;3;180255539;-630541664;1665879174;362879931;none;pitch;3
498;3;180264332;-630533611;1665879175;362879932;significant;flat;3
499;2;180250453;-630521077;1665879174;362879933;none;flat;1
500;2;180248688;-630540220;1665879174;362879934;significant;pitch;3
501;2;180247562;-630524068;1665879174;362879935;partial;flat;4
502;3;180271329;-630534441;1665879175;362879936;significant;pitch;3
503;4;180256909;-630537142;1665879174;362879937;partial;hipped;
504;3;180259835;-630548909;1665879174;362879938;none;hipped;3
505;2;180260893;-630520548;1665879174;362879939;partial;flat;3
506;2;180252841;-630528703;1665879174;362879940;partial;pitch;3
507;3;180258240;-630534164;1665879174;362879941;destroyed;unknown;3
508;2;180253034;-630541714;1665879174;362879942;none;hipped;3
509;2;180248261;-630534345;1665879174;362879943;none;pitch;3
510;2;180247847;-630527403;1665879174;362879944;significant;;3
511;4;180259939;-630552052;1665879174;362879945;none;flat;3
512;3;180262777;-630542813;1665879175;362879946;significant;pitch;3
513;2;180254847;-630519896;1665879174;362879947;partial;hipped;3
514;2;180253077;-630526678;1665879174;362879948;none;pitch;1
515;3;180299853;-630551651;1665879186;362879949;destroyed;pitch;3
516;3;180261940;-630534515;1665879175;362879950;significant;flat;1
517;2;180250986;-630540518;1665879174;362879951;significant;;3
518;2;180256830;-630522308;1665879174;362879952;none;flat;
519;2;180248523;-630526036;1665879174;362879953;none;pitch;6
520;3;180308320;-630559892;1665879186;362879954;partial;pitch;3
521;2;180257703;-630526281;1665879174;362879955;partial;hipped;3
522;4;180316798;-630560915;1665879187;362879956;significant;pitch;5
523;4;180261474;-630539695;1665879175;362879957;none;flat;1
524;4;180267100;-630524211;1665879175;362879958;significant;flat;3
525;2;180371278;-630944991;1665879069;351174298;;flat;1
526;2;180367288;-630952447;1665879068;351174299;;flat;1
527;2;180374949;-630947774;1665879069;351174300;;flat;1
528;1;180591709;-630362529;1665879285;356647575;;;
529;2;180572098;-630418509;1665879262;356668988;;pitch;3
530;2;180597059;-630445775;1665879263;356668994;;flat;
531;2;180598979;-630451991;1665879263;356669003;;flat;
532;2;180592616;-630446374;1665879263;356669004;;flat;
533;2;180594363;-630442578;1665879263;356669049;;flat;
534;2;180595679;-630443650;1665879263;356669051;;flat;
535;2;180593727;-630441628;1665879263;356669085;;pitch;
536;2;180591599;-630445313;1665879263;356669105;;hipped;
537;2;180530666;-630300632;1665879282;361219685;;hipped;3
538;2;180360685;-630803619;1665879092;361219687;;pitch;3
539;3;180236186;-630413962;1665879182;362827230;partial;flat;1
540;3;180216326;-630425288;1665879179;362827231;partial;hipped;3
541;3;180229576;-630429779;1665879179;362827232;none;pitch;3
542;3;180226736;-630438927;1665879179;362827233;partial;hipped;2
543;3;180215363;-630428778;1665879179;362827234;partial;flat;3
544;3;180232364;-630412420;1665879179;362827235;partial;pitch;3
545;3;180231914;-630433102;1665879179;362827236;none;flat;3
546;3;180212855;-630428066;1665879179;362827237;destroyed;flat;3
547;3;180222867;-630439863;1665879179;;;;
548;4;180228693;-630428031;1665879179;362827239;significant;flat;3
549;3;180228547;-630430726;1665879179;362827240;none;pitch;3
550;3;180242013;-630411814;1665879182;362827241;none;hipped;3
551;3;180216198;-630427934;1665879179;362827242;partial;flat;1
552;3;180231221;-630434087;1665879179;362827243;partial;pitch;4
553;3;180216658;-630425691;1665879179;362827244;partial;flat;6
554;3;180223955;-630429573;1665879179;362827245;partial;pitch;3
555;3;180225255;-630433272;1665879179;362827246;none;hipped;2
556;3;180240836;-630412315;1665879182;362827247;none;hipped;3
557;3;180228197;-630427238;1665879179;362827248;partial;pitch;2
558;3;180227856;-630431305;1665879179;362827249;none;pitch;3
559;3;180210560;-630425601;1665879179;362827251;destroyed;hipped;3
560;3;180216151;-630426154;1665879179;362827252;significant;flat;3
561;3;180222518;-630429317;1665879179;362827253;partial;hipped;6
562;3;180215154;-630427073;1665879179;362827255;significant;flat;5
563;3;180213267;-630427685;1665879179;362827256;destroyed;flat;3
564;3;180231054;-630412674;1665879179;362827257;none;flat;3
565;3;180217535;-630422629;1665879179;362827258;none;flat;1
566;3;180231349;-630425935;1665879179;362828729;none;flat;1
567;3;180234132;-630432977;1665879182;362828730;none;hipped;3
568;3;180237538;-630429146;1665879182;362828731;significant;pitch;3
569;3;180234861;-630434937;1665879182;362828732;significant;hipped;6
570;3;180236444;-630427432;1665879182;362828733;partial;flat;1
571;4;180241584;-630431398;1665879182;362828734;significant;hipped;2
572;3;180235566;-630432284;1665879182;362828736;none;flat;1
573;3;180239052;-630432467;1665879182;362828738;partial;pitch;6
574;3;180238563;-630423913;1665879182;362828740;significant;pitch;3
575;3;180236964;-630431623;1665879182;362828742;destroyed;flat;1
576;3;180235137;-630423798;1665879182;362828744;none;flat;3
577;3;180238089;-630433298;1665879182;362828748;none;pitch;3
578;3;180238015;-630422329;1665879182;362828750;partial;flat;1
579;3;180241951;-630427540;1665879182;362828752;none;flat;1
580;3;180234672;-630430064;1665879182;362828754;significant;flat;3
581;3;180231424;-630428507;1665879179;362828755;none;pitch;3
582;3;180241522;-630426227;1665879182;362828756;partial;hipped;3
583;3;180234484;-630426217;1665879182;362828757;none;flat;3
584;3;180235669;-630425540;1665879182;362828759;none;flat;1
585;3;180243413;-630430565;1665879182;362828760;none;pitch;3
586;3;180232701;-630431217;1665879179;362828763;partial;flat;4
587;3;180240404;-630428126;1665879182;362828764;partial;flat;1
588;3;180231529;-630427011;1665879179;362828765;partial;flat;1
589;3;180233987;-630426788;1665879182;362828766;significant;pitch;3
590;3;180239735;-630421957;1665879182;362828767;none;pitch;3
591;3;180250123;-630438358;1665879182;362829785;destroyed;pitch;3
592;3;180253477;-630438830;1665879182;362829786;significant;pitch;2
593;4;180248780;-630435068;1665879182;362829787;significant;flat;3
594;3;180246516;-630423385;1665879182;362829788;partial;pitch;3
595;3;180248517;-630427653;1665879182;362829789;partial;hipped;2
596;4;180246841;-630430128;1665879182;362829790;significant;hipped;3
597;3;180249833;-630430798;1665879182;362829791;partial;hipped;3
598;3;180248021;-630424254;1665879182;362829792;partial;pitch;3
599;3;180251265;-630433854;1665879182;362829793;partial;flat;1
600;3;180251567;-630439829;1665879182;362829794;none;hipped;2
601;3;180252580;-630437429;1665879182;362829796;significant;pitch;3
602;4;180248090;-630433529;1665879182;362829797;none;pitch;3
603;4;180249443;-630436742;1665879182;362829798;significant;pitch;3
604;3;180250564;-630440259;1665879182;362829799;partial;flat;3
605;4;180247781;-630431749;1665879182;362829800;significant;flat;1
606;3;180247947;-630426111;1665879182;362829801;none;hipped;2
607;3;180249288;-630429184;1665879182;362829802;none;flat;1
608;3;180231408;-630421968;1665879179;362827260;significant;pitch;3
609;3;180215640;-630426626;1665879179;362827261;significant;flat;1
610;3;180214832;-630427370;1665879179;362827263;partial;flat;4
611;3;180218360;-630428310;1665879179;362827264;significant;hipped;6
612;3;180218468;-630424365;1665879179;362827265;none;pitch;3
613;3;180214474;-630427699;1665879179;362827267;destroyed;flat;4
614;3;180215373;-630425886;1665879179;362827268;significant;hipped;3
615;3;180218093;-630427987;1665879179;362827269;destroyed;pitch;6
616;3;180243533;-630416423;1665879182;362827270;partial;pitch;3
617;3;180211038;-630425008;1665879179;362827271;significant;hipped;3
618;3;180230194;-630430768;1665879179;362827272;none;flat;1
619;3;180233529;-630435377;1665879182;362827273;none;hipped;5
620;3;180226625;-630416925;1665879179;362827274;none;flat;3
621;4;180213918;-630428211;1665879179;362827276;significant;hipped;6
622;3;180228093;-630441644;1665879179;362827277;partial;hipped;6
623;3;180217199;-630426978;1665879179;362827278;partial;flat;1
624;3;180229588;-630413145;1665879179;362827279;partial;flat;1
625;3;180225177;-630436962;1665879179;362827280;none;hipped;2
626;3;180232186;-630415840;1665879179;362827281;none;flat;3
627;3;180221432;-630437416;1665879179;362827282;significant;flat;3
628;3;180227714;-630441027;1665879179;362827283;none;hipped;6
629;3;180225251;-630423343;1665879179;362827285;partial;flat;3
630;3;180211299;-630425777;1665879179;362827286;destroyed;hipped;3
631;3;180223688;-630440883;1665879179;362827287;none;hipped;4
632;3;180239017;-630416895;1665879182;362827288;none;hipped;3
633;3;180225418;-630431205;1665879179;362827289;partial;pitch;3
634;3;180241646;-630413885;1665879182;362827290;none;pitch;3
635;3;180230022;-630440620;1665879179;362827291;destroyed;hipped;2
636;3;180212958;-630423315;1665879179;362827292;none;hipped;3
637;3;180224560;-630422066;1665879179;362827293;destroyed;unknown;4
638;3;180219490;-630431048;1665879179;362827294;significant;hipped;2
639;3;180226406;-630434112;1665879179;362827295;significant;hipped;2
640;3;180236488;-630451385;1665879182;362847127;none;pitch;3
641;3;180238550;-630447204;1665879182;362847128;none;flat;1
642;3;180234293;-630457215;1665879182;362847129;significant;pitch;3
643;3;180237606;-630452165;1665879182;362847130;partial;flat;1
644;3;180233666;-630454791;1665879182;362847131;none;flat;1
645;3;180245006;-630439650;1665879182;362847132;partial;flat;3
646;3;180239452;-630468919;1665879180;362847133;partial;flat;1
647;3;180242231;-630449070;1665879182;362847134;none;pitch;4
648;3;180236672;-630466676;1665879180;362847135;destroyed;flat;3
649;3;180240115;-630451430;1665879182;362847136;partial;pitch;3
650;2;180250873;-630518944;1665879174;362865355;none;flat;1
651;3;180256111;-630489680;1665879180;362865356;partial;pitch;3
652;3;180252050;-630476873;1665879180;362865357;none;flat;6
653;3;180246749;-630494404;1665879180;362865358;significant;hipped;3
654;3;180244034;-630482871;1665879180;362865359;significant;hipped;6
655;3;180255747;-630511810;1665879180;362865360;significant;pitch;3
656;2;180245087;-630486421;1665879180;362865361;partial;pitch;4
657;2;180243868;-630488427;1665879180;362865362;none;;1
658;3;180246319;-630496711;1665879180;362865363;partial;flat;3
659;3;180254210;-630476576;1665879180;362865366;none;pitch;6
660;3;180246693;-630493830;1665879180;362865367;significant;pitch;3
661;3;180252927;-630479752;1665879180;362865368;none;pitch;3
662;3;180244899;-630491176;1665879180;362865369;significant;pitch;3
663;3;180249347;-630497824;1665879180;362865370;partial;pitch;3
664;3;180244270;-630483563;1665879180;362865371;significant;hipped;3
665;2;180245622;-630492045;1665879180;362865373;partial;hipped;1
666;2;180254139;-630518296;1665879174;362865376;destroyed;pitch;6
667;3;180243107;-630488653;1665879180;362865378;none;flat;
668;3;180248489;-630490273;1665879180;362865379;significant;hipped;3
669;3;180254266;-630482837;1665879180;362865380;none;flat;1
670;3;180249325;-630493355;1665879180;362865382;none;pitch;3
671;3;180248022;-630487837;1665879180;362865384;none;hipped;3
672;2;180243627;-630491374;1665879180;362865386;partial;pitch;
673;3;180252773;-630489139;1665879180;362865388;none;flat;1
674;3;180249364;-630491124;1665879180;362865392;partial;flat;1
675;3;180261586;-630507905;1665879181;362865394;none;hipped;3
676;3;180258354;-630512883;1665879180;362865395;none;hipped;3
677;3;180254921;-630501891;1665879180;362865397;significant;pitch;3
678;3;180247069;-630481734;1665879180;362865399;none;hipped;3
679;3;180258058;-630510589;1665879180;362865400;none;hipped;3
680;3;180260615;-630499638;1665879180;362865401;destroyed;flat;3
681;3;180244756;-630489799;1665879180;362865402;significant;pitch;3
682;3;180256513;-630506317;1665879180;362865403;none;hipped;3
683;3;180250964;-630482552;1665879180;362865404;none;pitch;3
684;3;180250645;-630478423;1665879180;362865405;significant;pitch;3
685;3;180249542;-630488267;1665879180;362865406;partial;pitch;3
686;3;180254339;-630480739;1665879180;362865407;partial;hipped;3
687;3;180250726;-630505908;1665879180;362865408;significant;pitch;3
688;3;180247685;-630485446;1665879180;362865409;none;hipped;6
689;5;180313320;-630561831;1665879186;362879959;significant;flat;3
690;3;180256886;-630539701;1665879174;362879960;none;pitch;3
691;3;180264953;-630524087;1665879175;362879961;none;flat;1
692;3;180262120;-630530259;1665879175;362879962;partial;pitch;2
693;3;180266585;-630534246;1665879175;362879963;significant;flat;3
694;2;180262938;-630525809;1665879175;362879964;partial;flat;4
695;4;180259217;-630540511;1665879174;362879965;none;flat;1
696;3;180259139;-630546726;1665879174;362879966;significant;flat;1
697;3;180265457;-630537619;1665879175;362879967;significant;flat;3
698;3;180250172;-630522875;1665879174;362879968;significant;pitch;6
699;3;180255612;-630542614;1665879174;362879969;significant;pitch;3
700;3;180261978;-630529072;1665879175;362879970;significant;flat;1
701;3;180264504;-630518408;1665879175;362879971;none;flat;1
702;4;180268732;-630533409;1665879175;362879972;significant;pitch;3
703;2;180247310;-630539366;1665879174;362879973;partial;pitch;3
704;4;180267712;-630525676;1665879175;362879975;none;flat;3
705;2;180254144;-630534973;1665879174;362879976;destroyed;pitch;3
706;3;180260117;-630549989;1665879174;362879977;none;hipped;2
707;2;180261192;-630521867;1665879175;362879978;partial;pitch;3
708;2;180248885;-630531807;1665879174;362879979;significant;pitch;1
709;3;180260921;-630533117;1665879174;362879980;significant;pitch;4
710;3;180256623;-630544631;1665879174;362879981;none;pitch;3
711;2;180248381;-630536655;1665879174;362879982;none;hipped;3
712;2;180248222;-630523013;1665879174;362879983;partial;pitch;3
713;3;180263013;-630548757;1665879175;362879984;significant;flat;3
714;4;180272769;-630540148;1665879175;362879986;partial;pitch;3
715;3;180268246;-630537938;1665879175;362879987;none;pitch;3
716;2;180257724;-630527384;1665879174;362879988;significant;pitch;1
717;3;180261733;-630527422;1665879175;362879989;significant;pitch;3
718;4;180273977;-630539537;1665879175;362879990;significant;flat;3
719;2;180258630;-630529698;1665879174;362879991;significant;pitch;3
720;3;180316282;-630556049;1665879187;362879992;destroyed;flat;3
721;2;180260512;-630529350;1665879174;362879993;significant;pitch;3
722;3;180259016;-630519136;1665879174;362879994;partial;pitch;3
723;3;180257904;-630523934;1665879174;362879995;significant;flat;6
724;3;180271871;-630535964;1665879175;362879997;significant;hipped;3
725;2;180262137;-630526555;1665879175;362879998;significant;flat;
726;2;180250883;-630521914;1665879174;362879999;none;pitch;6
727;2;180263307;-630520557;1665879175;362880000;significant;flat;1
728;3;180257963;-630520999;1665879174;362880001;none;flat;1
729;3;180265673;-630525870;1665879175;362880002;significant;pitch;3
730;2;180258916;-630528862;1665879174;362880003;significant;pitch;3
731;3;180253203;-630477800;1665879180;362865410;none;pitch;3
732;3;180259613;-630492355;1665879180;362865411;none;pitch;3
733;3;180257393;-630498785;1665879180;362865412;significant;flat;3
734;3;180266006;-630547703;1665879175;362879832;partial;pitch;3
735;3;180301103;-630556417;1665879186;362879833;significant;pitch;2
736;2;180246660;-630534068;1665879174;362879834;none;hipped;3
737;2;180246730;-630536481;1665879174;362879835;none;pitch;3
738;2;180258685;-630520067;1665879174;362879836;none;pitch;3
739;3;180260451;-630545210;1665879174;362879837;partial;pitch;3
740;2;180252413;-630520588;1665879174;362879838;significant;pitch;1
741;2;180254775;-630527943;1665879174;362879839;none;pitch;3
742;4;180296584;-630549881;1665879186;362879840;destroyed;flat;3
743;3;180259165;-630535472;1665879174;362879841;none;hipped;6
744;2;180250737;-630544118;1665879174;362879842;none;pitch;3
745;2;180246567;-630526284;1665879174;362879843;partial;pitch;3
